ID,FondoManiobra2010,FondoManiobra2011,FondoManiobra2012,FondoManiobra2013,FondoManiobra2014,FondoManiobra2015,FondoManiobra2016,FondoManiobra2017,FondoManiobra2018,FondoManiobra2019,FondoManiobra2020,FondoManiobra2021,FondoManiobra2022,Diccionario!A1
249972,39477,377071,353497,1420900,-4138811,-1714799,17234574,4943729,8301555,940391,3761528,14902146,8369514,
249979,434191,283353,641628,904139,682040,156760,1036792,504430,650971,558883,299860,1071253,936857,
250119,4660157,1080249,7388162,2229075,3669333,-13810531,7088528,6178217,14351355,11520958,4553537,26220265,12683812,
250140,667323,514579,494184,194310,249233,483892,992926,728658,891018,820398,998319,573841,941806,
250161,156117,423813,379500,674492,80411,252131,-510790,-210594,-240900,-453812,-935871,"110036,069","97840,617",
250210,137337,159677,216076,367043,131400,226347,786254,645632,943647,548776,478413,451411,347495,
250266,1384109,1662650,1363899,1232689,1738488,840535,1563281,1009614,2570501,1534404,1101636,2069294,2374697,
250357,351531,359201,1054052,1029508,680214,8773,44093,326662,1417786,430384,42904,303315,722286,
250511,2079989,1829035,1749691,2313670,2694370,1515740,1394960,3250538,4597177,5113670,5583912,7727740,8527894,
250672,17039,39312,-338911,19849,25302,-1775605,1135706,1799687,2129198,1035138,383880,5997032,54699587,
250693,122113,360196,688292,326707,-238694,421579,-11148,-58626,166711,36686,4457,23448,532904,
250749,0,0,0,0,91674,45034,52485,409735,430840,431293,278900,224767,353843,
250784,3631903,2480015,2665800,1462570,1528773,7476781,2128811,1896513,1296130,2017504,2013349,3541458,4497537,
250868,2101767,2568187,2920352,2600220,3081897,2168106,2127303,3652621,4731989,4493659,"4373019,02",5493588,6362832,
251106,150971,76298,47428,170896,127834,229181,204805,-155,-947,8310,21380,108680,236731,
251176,936599,1194325,990869,1007182,671952,602552,635767,541768,727703,500564,4431020,3553340,4782171,
251183,79194,28801,254000,371699,95822,96997,206142,62434,488397,134310,"151511,677",34692,134786,
251386,2536404,2946582,2545253,1533580,1154470,2149448,4716026,1952346,3677745,6678512,3298692,12065717,11382402,
251463,256855,26446,62533,73431,92155,1801292,-2979400,1181108,3061359,51445,70793,42061,67630,
251512,863826,652506,-582446,-1123186,5359065,4108173,1095302,3018222,1229842,2176168,719265,134551,550791,
251680,24992,57245,13133,22000,222902,63260,157599,-175755,480776,192947,393224,2152603,403884,
251694,0,3492290,3726537,1266370,2510086,1167924,"473422,538",488261,245215,683321,823655,"254389,08","374214,778",
251757,97425,-56523,132841,-26936,-226777,149201,343090,-106615,304326,134325,-122766,312655,563623,
251855,331566,350623,371862,384519,419673,477947,9824251,3393760,940216,1137975,1070820,1578572,1598296,
251883,265158,472062,212481,574226,721578,459630,586105,645108,464986,1709108,-760400,3759971,9186809,
251890,85465,187889,187052,291268,357612,342048,355670,86898,62717,64391,48243,-161126,107953,
251904,675089,1048202,1000598,777284,930405,921987,923478,553617,1027816,693244,1084145,1907851,2196628,
251925,192878,350158,211872,573147,1440387,860270,1195501,2484424,1347008,2222365,2017721,1887041,489441,
251995,2335338,1486822,1715528,1703322,3686862,5175475,5682435,5817863,4335435,6202874,-9100927,7796826,4041118,
252149,367245,956211,607778,513088,752011,731715,672077,199776,448728,236381,654431,1661871,1945084,
252191,1635427,813146,1389039,1607810,4397756,1253230,2024194,596603,446292,-239,1022489,-194255,"-25679,559",
252219,201642,"268550,977",429097,578503,611808,1319670,118025,39531,353026,-559022,1078404,664747,-1387388,
252247,40614,29870,50915,33738,453660,-173788,"-133855,979",119571,-1565,178884,-54482,520293,44995,
252261,43227,37102,252963,65339,65196,81279,1348844,79326,130508,103190,29796,17740,25830,
252422,668200,2750314,1112371,2747497,5096553,4437911,1351685,2894649,6576743,11407574,2368168,3615676,304500,
252443,311854,355382,175420,416232,773870,1028716,2229401,2627428,3459121,4776397,2054568,7718303,5364666,
252562,3137159,1114758,733718,973029,14418818,15092442,11456268,3175673,5808976,481021,-3083039,2301974,10822292,
252569,316124,374041,437289,173800,202191,155830,110543,111182,103430,81217,71437,58973,0,
252716,646047,293233,363171,870423,1346589,921254,1044360,1468930,735184,817595,1108489,1663061,898512,
253017,"105545,47","58234,404",61655,-16657,32387,-18089,69633,237882,70535,59474,-71917,293885,20675,
253122,21587,30947,-52036,41008,-77507,2550,"-13932,119",1677,8779,77464,40293,132771,161451,
253220,37538,223513,311556,231494,-506765,233246,615085,453260,491598,182769,-55972,51910,-834060,
253227,603084,658229,747147,1003324,642886,560845,601753,361521,265489,737686,125816,1737735,1234098,
253360,0,-4825,178866,-147320,-252532,-347653,1402750,-248975,-328456,-429922,-110695,-346309,-87336,
253409,1534131,1567503,1166620,1794630,2467372,2323743,3304979,3134575,2905869,4099597,3610901,7797397,9282416,
253696,2297303,3758897,3827479,553948,1827038,1795572,2113309,2655933,2613715,3289254,12021922,50770850,11060135,
253738,0,0,0,2455371,3729757,2839999,1660596,-104748,84214,168939,-6073,310349,901895,
253780,133942,354466,164207,402734,360957,31948,225228,346295,53066,-352052,0,0,0,
253843,2154351,1645080,899725,1153335,897348,662756,732294,1176086,788834,523359,2068264,1177467,843376,
253864,851208,1817159,6454984,6176457,"3769980,253","4298879,481",4257598,2067318,2278057,"3442537,668","4635364,458",8417138,7496814,
254095,596468,1289077,122525,138585,255404,30658,931649,-10358,262825,249731,116951,68828,-171480,
254312,1080180,1494300,2338516,1967998,2806782,2929273,2244920,1071703,225212,508514,459187,-13558359,-774649,
254417,"44181,312","56156,618","60865,951","77763,933",151720,456597,563805,239651,1154383,296899,489133,59057,920236,
254445,825852,809791,332055,444091,167993,-8484624,-2084685,-2935363,-2633664,616697,"1060845,1",116129,-5993668,
254501,0,144956,268052,221111,309286,1381841,8657364,7875,14028,2055212,64474,103537,105894,
254655,2164134,1253762,442328,380965,1230330,1645784,2518909,2184158,2407768,2233450,2240235,2385273,906161,
254795,536295,377791,310066,314675,289697,34420,388878,396728,608537,40231,-664607,-597795,-484080,
254830,1119738,1006505,1534064,427282,1101617,1234828,35737,733176,8116684,627370,"2816040,555",17956729,9154045,
254921,54101,63981,93352,137814,89714,131929,50602,117414,132845,174468,-502665,34597,21489,
255404,-51786,"1639275,235",-208336,-400440,332849,-274963,130617,-101436,112944,-16957,-97465,27377,18713,
255446,1765240,2348392,2411477,1836845,2004635,1994471,1097654,1615241,1606835,"2638733,289","1507775,285",2600308,5666197,
255621,99604,75250,58479,83780,112363,55679,-145356,-677445,-2931203,-3543507,-820305,-3630348,-5423775,
255691,915887,1019255,1670826,1897398,2089261,1866109,2156953,1473337,921473,1623547,1567712,2229249,4194879,
255740,46539,68582,107036,23833,136280,502122,563062,-719770,620899,542389,132661,911544,1190204,
255880,819867,1090661,1101216,1893722,1990329,2114932,2630593,2088386,2351791,2764300,3107017,3952114,3997719,
255950,384330,316389,256109,618525,468596,235669,"187173,954",270388,328398,317931,116644,310946,688765,
255957,0,0,0,0,0,0,334609,-38541,-59594,-15427,0,0,0,
256041,229913,1047164,-81005,241297,535424,113949,72078,"41922,746",67911,597142,1593718,1541034,585525,
256090,306071,652146,170991,64529,-533022,238689,-456067,-234769,122606,89489,"3017,399","56343,094","286774,151",
256104,-809608,345200,889777,588237,5550871,566525,8402888,680489,486929,261078,-692043,-6861,-22736,
256167,297304,340566,484117,231835,297976,335187,481934,413221,254068,-140445,121945,-976170,0,
256314,32375,114708,45154,397058,-897,425019,648391,644378,533239,662483,1180365,433958,210555,
256419,3928880,6591077,1884868,1712981,4954272,3683891,2775115,3383117,3181568,3395103,3036588,16339288,30491221,
256482,482009,520705,320087,414718,255615,490151,368442,100864,184119,119945,269120,1263830,529733,
256664,52681,64820,46768,32684,6927,2185567,910456,224229,95722,49817,-492534,"-34717,18",81871,
256671,"54929,774","81164,56","142776,656","13593,03547","157579,645","300225,532","413860,798","282750,467","192318,44",173256,226163,145807,71950,
256699,296874,350688,380066,390356,490528,877418,859152,1019603,1310158,1495543,2668461,4251554,4680440,
256706,134266,301089,"148929,928",-273913,-407991,-442095,1716328,1236810,-1622396,-1199064,-1282330,-163955,5347028,
256839,1002301,856766,774725,993097,1946397,832954,718646,799553,1704267,1535776,983175,1280904,3907155,
256881,111227,234363,253079,393502,426486,292864,"187789,472",399361,403937,491564,126082,433524,"904154,348",
256902,113349,77421,110815,87515,183625,355122,889654,511607,661290,2315368,"3115124,047",7032645,6873127,
256937,-577472,-109723,44592,-42889,-395541,-12008,12701,-458561,-4458,28287,-145961,94993,-503042,
256986,688385,2993838,13394106,151238764,23455526,35732116,-6146250,17379820,-5088412,16137348,11093546,12881322,-8281001,
257000,55245,0,136116,-271299,662660,1443014,252133,1043561,844320,487388,591424,791895,613423,
257105,69645,120270,128570,47539,16915,55694,39321,-218975,-267999,-626877,-678860,-485688,0,
257126,725216,489125,72564,17537,158271,1652567,-213281,632171,45313,-630670,133181,763363,1132764,
257189,32242,51461,14785,-132594,183520,296328,-32096,47531,-29579,-22859,"-48764,123",-78951,-49710,
257196,301145,348350,351268,181343,219298,617913,753319,158693,-858669,-583356,-2236358,-647947,-448324,
257546,779188,559950,319773,170913,188181,173585,175097,180706,19393,138392,327907,1058682,1045068,
257749,229291447,596294328,418218596,182155454,190501969,-262598512,-6817122,-62434645,217122982,352403868,228230542,503350819,534625048,
257770,"-259511,551",0,"92496,017",91697,-151729,-227828,151019,96737,-84624,4307,26861,-26790,-153192,
258092,0,0,0,0,424188,-47009,-46679,-140264,-492120,45677,-99409,-31110,-19978,
258155,0,59525,83499,81000,64213,94526,103579,87875,93198,115623,169119,229706,465184,
258400,526090,480016,91890,433239,533587,70063,"712279,6",234064,72591,-688,124197,1367875,2340115,
258470,12744,-617911,-164398,-57608,893115,103322,81019,1699797,19194,31960,9724,-43202,-321064,
258512,99363,61135,91621,396457,70946,172079,61900,376254,352594,106463,47877,1279998,2216042,
258540,1628829,3158853,3883493,3337309,2031276,0,2365135,2731113,4263119,-2347248,-15331976,-4289818,-6873838,
258680,3940907,2468114,2457469,644179,-1323440,2574740,-4169337,-3700957,7269217,8040530,15923333,15106342,9634739,
258722,319996,194409,207880,54847,776423,351099,264043,257010,-121262,551223,206021,12474,6451339,
258729,0,0,0,0,0,154803,24800,55028,-53643,77350,293892,2406389,280273,
258736,216081,59326,184420,126253,121806,400096,303647,210182,343419,125363,211833,934571,489458,
259016,958825,998788,896462,967000,1586818,3905942,2155739,2410263,3805683,5192253,4943685,681410,4858337,
259156,1141859,-2897845,2881278,715045,1234854,"199397,847","11742176,372",1658305,3124662,-4485837,"1429660,278",2516347,1634241,
259177,743768,494926,530399,242488,401306,559476,"577049,463",502405,262506,607443,"793754,662",1074294,1096378,
259212,180734,799899,500330,"583,668",13740,3000354,616337,454593,10416086,5869102,-6392549,-1325324,61600,
259387,-2482131,-437451,-262148,-198656,-435498,2401354,7944024,-862458,-181686,-595360,300926,860160,-59231,
259394,"304479,105","165720,006","612924,982","280263,423",276538,49737,671752,486148,517836,331206,-1851261,-250088,0,
259604,14175879,15491531,25307588,24052442,36413777,21100186,452181344,77853532,72991864,15778472,38565545,35958717,3888980,
259632,223902,424792,211695,97292,134692,172400,106839,10300,33920,9773,-126319,9531,"235915,441",
259667,3978751,327443,1136772,"868976,482","1398209,761",1283308,2191694,2265803,2848925,"4691306,584","9094461,204","17660457,785",12883260,
259695,2441801,2160431,2936715,4181817,4371000,4008378,1488409,5184663,3407053,7847474,"909690,141",5998061,14950935,
259716,1760426,2284429,337851,306941,778911,836731,1056641,1707511,720443,2518584,-207930,533424,598535,
259744,10809,58305,922491,25185,24007,-37679,-1988721,-361648,-1867546,10200197,1530925,-423962,9820804,
259758,641270,903273,1100202,1122825,817532,"810742,964",1035747,2327242,3307349,3735362,3548478,5061391,5802197,
259779,2091394,1950773,1704182,1328859,552593,-542918,-78597,-2589000,-3748611,-132592,1928796,2435030,2595430,
259814,222427,389167,837589,979000,43283,920987,-2310987,3701054,4459623,299270,1193142,3640658,6535500,
259884,320110,347299,454634,295312,494426,55125,63196,215666,362238,167064,10272,-131696,226875,
259898,259932,290640,404363,57240,317943,280346,224435,135181,510177,13373,4431,"1410,409",1037,
259919,782670,1274127,1288833,451031,917882,613334,273277,549151,246449,231443,-1042755,234956,580953,
259926,44580,17275,37516,23902,13752,75440,6494,417451,309396,323238,181108,310221,506753,
259947,117589,123853,146958,143000,118167,215232,274551,208485,267237,392716,529067,640755,646100,
260087,44383,54560,"403,133",213185,-23397,9542,84221,63638,23728,19367,699,1859,10525,
260206,12343,180376,283052,399017,373408,2188259,597386,578225,535174,705150,835531,1026325,1315203,
260241,279256,-16308,44166,48668,66937,175438,330650,-784996,96024,63845,0,1442290,387306,
260367,95832,184323,508511,1176018,384578,820512,1721853,-274556,299266,145171,353489,761062,1048228,
260374,284456,62357,-140112,99806,466366,114720,377997,188827,437801,633268,502424,1647953,1665357,
260472,849485,659534,357598,646649,1495300,3115878,1137500,2096206,3231222,4418925,5361700,8799414,8437097,
260528,365484,380259,9641,7474,3507,33425,3874276,52325,-77410,-74517,5451890,5677269,498617,
260549,557904,550418,638460,890233,1222451,1215604,1776235,1012747,508395,1211859,1169680,785921,1386270,
260633,732128,813996,-297278,6025323,0,0,952644,137073,-452071,131348,-69710,-107433,-138320,
260871,1626374,1287224,-587870,12922129,203746,-1491888,1674799,1215428,734614,1053272,1357742,-381467,1413599,
260878,127097,91848,44536,74158,169341,225544,410490,282153,247961,263549,277700,418789,273658,
260920,276506,295243,120661,354786,237985,317039,779911,781957,1478211,1473557,202962,-4140,511909,
260948,271146,191418,287193,478550,341622,370233,381572,759659,180768,588935,886647,1090799,459087,
260983,743492,165286,773184,575775,1606346,3431778,438589,1914297,378825,824950,-727547,195070,2857955,
261060,1952117,1248472,1388711,1399578,37959,"3395036,716",5608289,7787362,6752008,5384612,5404587,6113111,12486109,
261074,-80372,-202735,160862,199573,273301,-5573499,1794678,125451,209439,705585,2515987,3961230,714426,
261116,0,0,0,0,0,0,655572,828193,2066458,609629,607617,584916,500759,
261382,242751,25398,-29400,2234808,298163,61130,276514,-22215,11416,5464279,8138,270887,44403,
261396,732737,1091788,1301810,1002576,605110,746320,716486,1076784,847816,1227593,2651102,3584881,3851636,
261417,217881,50374,86762,73557,61029,71147,116424,173499,58406,1377101,-48195,715,-138614,
261487,1730070,14429,143410,1695994,175884,244598,368755,415842,49593,654496,150327,100745,894879,
261550,7652546,63171,431504,673500,3794549,5871563,-22720135,-1274073,-1544567,-1436324,161745,-196090,0,
261683,772395,452195,1313868,15274444,1152837,1516678,837519,9034108,-70545,-49499,-65180,-1311875,1900180,
261739,384885,589933,304932,398547,-808352,-72049,672367,648206,420644,366800,-1386588,-1893537,0,
261837,87434,-39812,-181868,-17241,516547,89180,"146800,692",78996,60300,106429,10081,187896,182951,
261893,94749,137161,175364,251121,238105,389200,392847,153512,346252,927929,598168,1055978,290118,
261991,1043651,"1145085,218",1330444,962742,218981,200926,33759,1172344,4692,-512206,133626,825274,438730,
262047,427994,432047,325185,224893,350209,222328,867868,1497212,1850051,3490462,8639614,15230291,16743806,
262068,172920,258900,606981,732151,925572,-261674,825834,-50074,21263,-4966522,443028,839038,0,
262138,230439,124717,139115,108875,490227,-38536,36734,133772,254947,263229,188056,168635,513561,
262243,40044,67734,-261623,-1347308,-1312461,-2048775,-2660856,-1450888,-3375420,-2197249,0,0,0,
262271,8568,6109,-34056,6695,3276,-264,"-2622,055",-24263,-662600,-170735,610328,121248,982724,
262355,257153,154128,115437,180661,123086,66492,180500,214996,230655,253577,128986,219472,-730882,
262397,1328999,2088861,1957757,2646964,4786491,4112004,3923341,5044652,3075733,5475921,1134691,4141755,3033788,
262502,10257,-2808102,-1223104,-2774021,-5651126,1026074,10729497,4956319,927154,-3756471,0,-2093126,0,
262544,-3823273,-5522766,-6042616,-7447118,-877540,-31985,-1013554,-768728,-978544,-849887,0,-115112,-1473001,
262593,1126599,936326,1106155,1113738,2168204,3725518,1463306,1082229,2610777,676553,"235882,779",1265740,1439263,
262635,100012,783518,135341,110710,412351,3072235,-1722780,-123283,-226369,-630114,-733981,300852,-158449,
262719,134074,113871,157550,244478,1397574,265381,3103823,-1712071,-3830008,-4388014,-6206603,501218,-4403127,
262845,114491,207290,239327,288050,173765,43509,58448,234240,216277,307829,152603,487283,242598,
262852,17273,41084,18816,273700,168609,108683,169287,99647,16781,-92924,-162335,638736,60365,
262880,"739113,53981",581694,1855170,2104427,3344141,2779245,2720263,2711279,4363612,1963570,3197219,4197846,-13984,
262915,217631,633785,145672,100879,-419323,1126494,-457950,69967,279423,436739,49929,107978,477052,
262992,423890,371383,513023,464857,"795799,445",-331424,170800,-629309,252380,159950,1300140,59590,67849,
263125,75300,86065,125501,164066,613524,546577,507246,610645,380884,-258276,416021,852634,1108926,
263188,8406145,7363657,5211345,4040018,2633160,2079442,27358,-1609042,-2744090,1104279,259033,3001541,2788662,
263447,191393,313727,322965,91997,-3324430,221471,99385,-453032,171774,3537391,-517500,1354302,759253,
263454,5483542,4883231,4971018,6609582,7582566,8251258,5829612,7324967,8217754,8035962,8855108,9685129,17745174,
263517,187834,278254,8910,277016,43755,87487,"70927,441",-42030,168481,292564,-136585,923157,984762,
263531,251677,-3519966,3820673,-2727221,234541,676533,3377941,536439,1121319,481620,584513,1380365,6878982,
