ID,AC2010,AC2011,AC2012,AC2013,AC2014,AC2015,AC2016,AC2017,AC2018,AC2019,AC2020,AC2021,AC2022,Diccionario!A1
249328,16555665,17870111,19229953,19251755,16734406,18611587,"23460563,483",23653803,23981206,20715301,21280289,19352278,16459554,
249342,16597005,18302167,20284933,21790498,25168683,27605900,45922319,43594538,47466300,41166675,41302607,44155265,49270074,
249377,7825435,7747618,7697603,5683376,6178160,6184371,4106797,4474543,7268360,660393,0,0,0,
249405,20464890,24273567,27509554,26234126,32061476,31273034,35041604,32502946,36346003,36906697,38633737,38667140,44195767,
249440,3286604,4342706,4229277,4483966,5692147,6095793,6102123,6487248,7534153,8531285,5415144,5144383,6092730,
249706,1974093,2084971,2678689,3224807,3506640,3848855,4215259,4503042,5023276,4872083,6030564,7336125,7687993,
249755,27505068,27717909,29119089,32757076,22969105,14860745,15835157,14690043,11945968,11531673,10468577,0,0,
249951,5978587,5982220,6153226,6263718,60240740,60172566,"60038726,495",59405140,59284079,59279135,59221109,59370747,59470820,
249958,1421148,1457809,2227280,2942418,4426288,5560086,6517649,6736116,7897801,7747819,6942573,9222976,13351805,
249965,3801478,4515419,4392962,4329097,4363132,5238496,4979938,4708531,5297749,4750199,4149453,4007494,5957341,
249972,47106428,84725099,91384229,105810529,101233075,97095051,101668847,100259682,109242110,125232373,146447195,218500519,228503565,
249979,17650326,23264169,26127198,27680249,29546054,30799369,34840398,38977894,38804485,38518827,41693719,51840528,54225540,
250119,27866675,42886350,109076745,125885050,145016198,154414116,161108241,174869020,232604479,275676490,255984473,288390433,308599599,
250140,4776289,4656743,5831995,5767867,6052660,6410553,5402881,5724161,6818054,5988531,6501456,6023095,7050786,
250161,5323825,8866113,8555589,8435006,6274659,6876315,5228272,5066329,5630077,5438459,4986006,"5153285,045","5220834,196",
250210,10959670,12758742,16968388,18408208,22090141,23508469,21765070,21946448,22677850,22178897,22623583,22438895,23262894,
250266,33562011,33407680,35507150,37738950,44616823,41869814,36976265,37147367,40015455,41332361,42580662,60769214,70016797,
250357,4170171,5805482,6766775,6806062,10154819,6797536,7025597,6591893,7592060,7668566,8525330,8410640,8498135,
250511,30235838,32347113,33163891,43697424,51681640,60613728,57441232,54319910,59524791,65597112,67472069,74034106,82452982,
250672,14375671,23613761,12126786,11448454,13231805,14019254,14351661,16635740,19355378,22073740,24569022,36983864,100179633,
250693,11250340,11866773,12264969,11716015,14565781,15330941,15526443,15169261,15861559,15924956,15866024,15577867,16597927,
250749,0,0,0,0,10113759,10091299,5904175,6056784,6019251,5156596,5336768,8890798,9983999,
250784,19400012,21864963,24982536,27839443,31635774,48115872,54113561,54105136,56825919,59364212,58999922,59768066,68004734,
250868,10138607,12950373,16166940,18713880,22143112,25864483,22851374,28089631,33705970,35698110,"40917757,473",49723013,56255949,
251106,9244149,15086530,15344531,15740992,16155725,17336321,16406879,16163448,16175732,16220840,16206785,16254997,16607202,
251176,12633045,12403197,10700382,11687943,11761052,17036002,14534911,12970179,15584815,17011017,19026047,20364970,19181600,
251183,3833903,4998268,4037000,3973788,5463975,8352404,6758693,5745180,9043918,7685053,"5356094,602",5097973,4374067,
251386,22072511,23466600,32169020,33998367,32878854,34243963,33141295,33907074,35284042,78322137,75145267,90323858,133193151,
251463,7491215,8027119,8193772,8816815,9896814,25455656,29759822,27198169,27116802,27085826,27015272,27106948,27361283,
251512,48185604,57979528,78814762,97362439,128686832,115901077,59805059,53016789,59537452,69535184,73618050,73104045,73535450,
251680,2179920,2724825,4461445,5032000,12314478,12386420,14088391,15198005,16855216,20029869,26438920,19792954,21811064,
251694,0,27083042,26291929,24494576,25586979,25051825,"29284426,001",39185441,29478049,50188784,46526738,"45719188,202","49953971,177",
251757,5873315,7976954,7317645,7153999,8178585,9065048,9976434,8999314,9802459,10056996,9172024,9581086,11498829,
251855,8903120,9288988,9538241,10159730,10994701,15387639,28012125,30471478,34607908,35414954,38455176,38471062,38307353,
251883,4141150,6308124,9991397,14215332,21299700,22307801,12219081,12629277,15571892,17460244,25934111,54681888,53527066,
251890,2205836,2505830,2562805,2988864,4614203,4534040,3652151,4060373,3869587,4217882,4435025,4941170,5324909,
251904,20164838,20446956,22037346,22522978,23723850,23922930,24955355,24526778,25381017,25125077,25240885,26565494,28081771,
251925,10162011,9460882,10977505,15735573,16931409,21270370,20978415,32068189,25411190,26476108,24261313,22254337,18745747,
251995,46082351,59552650,79357323,81660212,107230412,113081529,144025519,172085816,186992260,236119305,212050067,214060388,218908552,
252149,15002907,12876038,13033677,12315157,13223574,16159965,11802626,14490161,14791882,16398317,19707547,23072180,27530271,
252191,9747223,9901775,11718789,13876978,21484374,21410360,16464157,16609729,15285121,16081476,15122543,14184836,"14004567,42",
252219,4034851,"4569657,628",6153467,8371835,10445575,9358555,9721080,11642042,12052482,12901805,19012882,11826996,19288973,
252247,3091624,3361044,3920207,4700543,4385495,6383292,"6219288,144",6169335,5842505,5628706,5645372,6040702,5371529,
252261,10430962,10692881,10985021,11574137,11698201,13235801,8858937,9078017,11051193,10372145,10376747,10576588,14231658,
252422,20074047,35655336,35275795,43618754,48128949,50900968,63560981,76079079,91889221,113845865,114035802,111862823,115474655,
252443,8086569,14562935,16985303,17631689,20535648,24851259,29665316,29611546,34256982,35556119,33040229,39926970,42279325,
252562,110815210,275451341,281636298,277269193,427842624,484457235,519294526,510928159,505363351,540778906,541951099,541457325,602460244,
252569,3981210,4399649,6381891,8719301,9264704,9711500,10793526,10500532,10604968,9341734,8665391,8315014,0,
252716,4294681,4464547,4398892,6323833,7054011,7557824,7679992,9233262,10139489,8576288,8734077,11679182,19141615,
253017,"1622587,509","1370827,559",13090524,13229758,139604573,139712747,139795335,140108636,140574079,140453556,140539576,140896594,141076400,
253122,1894676,2071373,2198553,2378796,2431831,2600516,"2568416,942",2420769,2183211,2058808,1692259,1612424,2017046,
253220,4043901,6244277,5294659,5055742,5343645,5703601,7268132,8235056,8148786,6788181,7205236,7199191,8571930,
253227,10754296,11545464,11446866,14201620,15319157,18358841,21551751,21741310,22561535,21495776,23250257,29221800,25723475,
253360,0,7691350,10668747,10619565,12373948,12288785,35512844,29561471,28975355,28976568,29059243,29658009,29675933,
253409,24605575,26305371,25590606,28683400,33969031,41091219,45263867,52141454,53741449,65947767,57167575,72581423,91809158,
253696,57358777,58467506,57613330,53292126,72004915,90040520,88707313,102047553,113255987,101261990,112338987,211310266,215273633,
253738,0,0,0,6401482,8535246,11262553,11356092,11058613,11006878,11078457,11002673,11346837,12287812,
253780,3898461,4501089,4698086,6403728,3141644,5283811,8904609,5699591,3460656,1174121,0,0,0,
253843,37618606,42901810,37803512,41205932,48076670,50298742,55037786,51893203,51250685,53256251,59991559,55361930,60523507,
253864,19700840,25578004,34247188,46940010,"61754515,331","53396571,566",44106375,36617318,37167650,"42950355,003","47406132,046",57106889,78266459,
254095,7686394,7941570,8698206,9493766,9692014,16372586,12940419,12761775,13075111,31447551,31416056,32213884,32685234,
254312,36562029,34906212,34511653,35531426,37828896,43152669,45728397,29381798,26893921,26721255,28418541,17022495,18901830,
254417,"4791706,122","5026611,052","6751343,082","9498950,848",11185181,11251817,12308970,12673944,13261966,13365085,13722230,13716569,14680599,
254445,38689791,40337167,42288048,43675938,50647423,44736258,44249341,55131748,49989133,65598564,"80941642,897",86894854,80001124,
254501,0,3564761,10267626,11355722,11576184,7823298,11912597,7030640,5694873,4511768,4354986,3800725,3463430,
254655,45822461,59856358,60446372,62001013,80991567,91136438,116262361,134396262,134082490,163333080,183380343,227300934,304455524,
254795,6186683,7085398,7025095,7307684,7629677,7183271,10038295,10590280,11591496,10831541,9623792,7808666,7665201,
254830,17592404,22257018,43528378,45457069,54246615,67972448,71459714,76487479,85322485,104265416,"108423788,042",129141304,149890855,
254921,4390784,5482359,5515130,5928589,5656992,7831937,8040258,8012565,7749869,7340985,7343125,7600109,7599248,
255404,3429222,"5663278,932",4329098,4868198,4908618,5448248,5843811,7056106,7049299,7289093,7230147,7245796,6783419,
255446,12023032,13141868,15516786,17527736,21404671,23428469,23005357,24722795,26693590,"29199685,372","30806355,743",33855067,40569746,
255621,3148056,5813507,6201063,6086550,5773475,6890027,7644809,8452840,16787955,31554150,34595214,27523099,19329467,
255691,10105872,11224387,12980409,15411235,17135981,16568284,19294724,21103940,21834493,24197590,28687334,28813417,30765100,
255740,5669145,4369620,4249406,4439990,5740862,7155182,6863210,6729943,7460548,7825077,7940698,8058416,8980877,
255880,19839667,23309648,26782311,29303922,33249618,57580439,58447782,81000454,85802077,87644929,90783830,92645667,99853868,
255950,6776894,6798942,6869802,7220444,7495357,11800919,"7248238,771",15274908,15139871,14865776,14869459,14809452,15235508,
255957,0,0,0,0,0,0,2481799,2483044,2461279,2469048,0,0,0,
256041,8665574,9006746,10241467,11392464,12373709,16269760,20170411,"14631384,702",15979090,16109512,15404460,16831542,17010191,
256090,8964999,14060116,12271190,13221975,10639445,11591999,6879923,10190585,9923474,8875267,"6847261,881","9107495,086","12132491,653",
256104,30831153,30522547,36366253,44274201,35290152,38917309,33154980,32989393,31941074,31758303,32258938,31693598,30591525,
256167,3589405,3623425,3812210,4489142,5979407,6229242,7215360,8473570,8383704,10042485,8151001,7372067,0,
256314,5276693,5475709,4659351,4511938,4602791,5162109,19975984,20047125,19521178,19719679,20908124,23509753,20896730,
256419,94201054,107347485,114351063,121253766,154445984,157235721,177240571,174317613,186104139,204922265,235011924,223929407,320668757,
256482,6044302,6929203,6550273,6666665,7340733,7857919,9984669,9597308,9735368,9103640,9218378,10737515,10885478,
256664,9829845,11466538,13493251,13226779,15243305,10351887,8519638,9364980,9982016,9182264,9164723,"11093590,202",11276298,
256671,"983977,832","905365,398","1114224,305","1075021,35117","1320669,746","1498234,854","1910777,965","3776104,573","2637240,281",3602412,3142313,3082160,4013523,
256699,2320567,2686457,3152979,3561038,4396686,5465336,6106676,7079681,8384967,9370885,13299867,18807283,21064161,
256706,12662606,14667348,"20396539,246",21907354,32441888,45165729,41992664,43238808,36914499,33523875,29509466,30121414,26227121,
256839,5982171,6988382,7199656,9595080,11384873,10968895,10833092,11105677,13593183,14220612,13724903,14868512,19874602,
256881,2033337,2087621,2358056,2788264,3075472,2840577,"3085888,172",3234567,4091317,4471604,4522240,5857613,"7015452,454",
256902,5431934,7192340,5671756,5301830,6902336,10177995,13345476,13302141,17549929,30947188,"40686153,435",54620535,65592503,
256937,2382479,1657392,1537822,1542293,1459330,1148721,1198576,819673,572113,719988,621419,726167,504858,
256986,92658808,90301983,98968540,227094184,254726662,290272646,286825220,292058344,273255108,280561053,309478447,339491642,352084423,
257000,9990478,0,11020197,11252086,11303901,12893559,12514800,12098601,12795719,12900233,13407017,13620919,13847251,
257105,7518292,11714821,11880618,11796768,14290275,14166906,15624591,11797645,11781767,17484531,17449506,17441485,0,
257126,6976880,7799415,7305964,7173463,6913125,9352439,11881199,12006282,7270870,6747968,6769987,7767591,9071501,
257189,2455605,2773823,2638051,2868341,7406729,7704276,7432053,7127672,7190449,7052832,"6921193,172",6757981,6663044,
257196,8997724,9592936,9583165,9545955,9658061,9148755,9789845,9560380,8046405,7370493,5623201,5106019,4733199,
257546,3805502,4355318,4132221,4049967,5784261,5949340,7928549,8416259,8019269,7838909,7881928,11638137,12190174,
257749,1747844782,1962948029,2217897211,3317867532,3348213797,3273697962,2572998174,2280980144,2336468064,2650168017,3303286157,3977487587,4865966987,
257770,"9269838,703",0,"11793360,889",12063785,12163890,11672953,12101897,12066726,11937874,11710766,11247487,11217309,11146587,
258092,0,0,0,0,5179890,6708118,7661557,8440083,8942368,8780768,8740086,8888358,8895269,
258155,0,3754163,3832401,4180000,4204149,4289474,4361215,4235772,4683359,5255028,5284448,5404816,5635572,
258400,9275568,9441625,9646226,10025667,12756140,11989591,"14916009,19",14543231,14102992,13574107,13658241,15532548,17929057,
258470,5017653,4724374,9689463,9894500,13716566,11767401,10982688,10142157,10149026,10200285,10168440,10171101,10095905,
258512,4777946,5383472,5698360,5956107,5920095,6455168,13602521,13215591,13165055,19669626,18940064,18871707,20513382,
258540,24753057,45608141,44076759,36871673,41544809,0,57707466,56157222,54574096,49325416,47279497,61055212,49603205,
258680,58066859,59954190,61591672,72735204,85095235,88552199,99146342,93690375,99317498,111072405,121444417,162197418,213432689,
258722,3994108,7509818,8074704,8804272,29346035,29074555,36795287,36833040,36718363,36691120,36724404,37820352,35360291,
258729,0,0,0,0,0,7020063,7503154,7315705,5682444,5890640,5876011,7715919,6846141,
258736,1009181,1375865,1558610,1840865,2146863,2356807,2753084,2651239,3384070,4672578,4683324,6451568,6213491,
259016,44354613,48016830,48243921,55696000,63940692,68566826,69463630,63610394,59754623,47272271,43779153,48407283,63756447,
259156,31282989,23220248,22476408,21657423,90792694,"102192007,88","60688721,775",57331442,59323673,81729023,"84570997,72",92600271,97286870,
259177,26435700,28357150,29149729,28565142,28618305,29361323,"27590170,758",28994460,29167777,28537556,"27173507,385",33854897,35061359,
259212,13574664,13376248,14922510,14234091,16776842,19932301,20866740,20253121,23474706,28590449,28087526,25697732,24814664,
259387,6142573,5815927,5793557,8524573,13824205,38097517,15263959,12357368,11865601,11675422,11366442,13275520,11326689,
259394,"5929055,012","6193978,504","6140148,287","6809556,292",10505731,10681234,13655074,12418373,13045674,16406981,15096787,15325856,0,
259604,332407166,396222607,460623028,587601081,791127617,1072231379,1432629222,1047746394,1071323989,1091256644,1045762040,1123640804,1444431182,
259632,11077993,10475862,10326920,10102899,10307676,10098121,11030352,11020687,11011321,10841539,10415156,10351633,"9765047,731",
