ID,RAIE2010,RAIE2011,RAIE2012,RAIE2013,RAIE2014,RAIE2015,RAIE2016,RAIE2017,RAIE2018,RAIE2019,RAIE2020,RAIE2021,RAIE2022
319678,34181810.0,22527898.0,29801179.0,25107789.0,18049932.0,21732661.0,19527494.0,15754511.0,15709666.0,13909895.0,11303474.0,45334059.0,72495362.0
319699,35659323.0,34234055.0,28722217.0,29139146.0,31643246.0,35347205.0,42508490.0,47642605.0,45508195.0,53840117.0,54423746.0,85590878.0,100464986.0
319769,346811.0,336332.0,416449.0,442270.0,464271.0,484991.0,497439.0,899735.0,817590.0,917838.0,476196.725,1188715.8624999998,1901235.0
319881,6012354.379,5395609.246,5831906.352,11206856.107,10416890.0,4240624.0,6508081.0,3338570.0,3295675.0,2100010.0,1715650.0,1214813.727,1214813.727
320000,1058252.987,1347606.0,1754040.273,3731885.1215,5709729.97,5728381.0,6880720.0,6290893.0,6953508.0,6923541.0,4041664.0,6957083.0,8482175.0
320035,12879885.0,16376705.0,19245206.0,10686072.0,11036654.0,6513475.0,4021013.0,4601920.0,8736169.0,7477221.0,8048147.0,12543655.0,15569141.0
320161,12120663.0,9920265.0,6803108.0,11549311.0,8007668.0,14888404.0,16373164.0,14110378.0,8543563.0,13736288.0,6102788.0,15559903.0,10787803.0
320168,37607812.0,39473184.0,38936092.0,9079353.0,15606579.0,15163347.0,18375641.0,19013309.0,23901182.0,25208586.0,23162843.0,15791004.0,24970847.0
320196,195455.0,319328.0,355016.0,393632.0,664595.0,983151.0,1047976.0,1156132.0,1235314.0,1368819.0,995331.0,1149110.0,1261661.0
320210,4373800.0,1121742.0,5544107.0,7263962.0,10474551.0,10306652.0,7184201.0,12634070.0,6979994.0,2427528.0,2329190.0,1137356.0,2716112.0
320259,44573153.0,56828254.0,65208232.0,67349335.0,71540995.0,69865102.0,74935590.0,77309806.0,81957143.0,86839944.0,62928463.0,73096831.0,81203857.0
320280,5744540.0,5136894.0,4136497.0,3572668.0,2937693.0,3191794.0,5836005.0,2681263.0,2530162.0,3686634.0,2386809.0,3275045.0,4582669.0
320462,15665056.0,16936229.0,18293391.0,19089479.0,21218060.0,20609161.0,20389663.0,19009431.0,19920786.0,18232417.0,19818826.0,20658096.0,24214077.0
320567,6546859.0,4967894.0,7412301.0,5800514.0,7071447.0,11620223.0,13424648.0,14324866.0,12389357.0,11846582.0,9057760.0,14435867.0,16525672.0
320588,84581248.0,82665672.0,16960959.0,40426225.0,68322428.0,73822612.0,90529894.0,78356509.0,142643038.0,175640744.0,130499725.0,173325539.0,89890530.0
