ID,PT2011,PT2012,PT2013,PT2014,PT2015,PT2016,PT2017,PT2018,PT2019,PT2020,PT2021,PT2022,Diccionario!A1
341924,20858561,20979207,22613821,27378287,25962780,26801537,27250412,29780005,29667274,31100969,32075755,33334661,
341945,58608443,71136677,72906655,80125535,97816154,101279317,105265338,103272336,110367485,119285665,129642443,113735378,
342008,497566,619423,1699887,1836124,1698014,1724293,2067675,2342879,3879398,3340903,3363136,3315505,
342029,8801012,9676470,14794496,17109525,18644314,"21891045,436",24235020,25279121,27014268,29724831,33764978,45017903,
342085,17582556,16623074,14602045,10678444,6717364,6219900,5288063,6147590,6450134,6833392,6882948,7583109,
342239,2902766,3333336,6273000,6873473,13746893,15282750,15659972,19186573,20863861,34362844,26281684,31714883,
342253,4857836,4878963,5053354,5197700,5731244,10137600,9912304,9928747,9929887,9958197,9968972,9974565,
342260,5035259,5214591,"5096635,923",4998570,5734385,5751916,6118841,6409183,10536283,11152085,13418535,14677994,
342295,87537396,53227186,34280199,10335419,18422473,15559174,17017960,10628698,-2588195,719797,9662599,35754718,
342330,6589872,7485454,7874014,8259105,9111461,13848553,17933560,17792820,16588196,16635693,16060055,15908094,
342358,-25675342,-44715262,-59908548,-39535063,-47240441,-2412908,-141655,-4499562,-5673176,-1113364,-1928718,-5245485,
342414,4261118,4378033,4563350,4108475,4893610,5956683,6308324,6194956,4501890,"5986304,933",4583225,5258250,
342456,4536975,4438553,4044126,8538426,7988397,8747115,8670293,8723702,10093214,9912337,9753890,8876635,
342498,10624099,10378450,10153123,10161194,16155795,9351322,9519753,9714056,9825240,17120376,8285986,7961837,
342512,2630493,"4298015,213",0,0,"4912403,845",5192651,11825714,7516947,20697105,9385060,24713887,32301196,
342561,38839114,49792570,61960440,38991595,55934405,69790261,74170096,75088432,91973676,93122412,123904590,154374497,
342596,120592719,150445707,177304497,192082187,"186986189,015",195292815,215521478,230444842,240137499,250901153,"263035375,655",457938230,
342673,2332986,2462806,2579762,2673298,2381019,2599582,2627269,2761928,2797595,2953989,3796853,4479922,
342687,297729511,277618312,332958750,304414932,334205120,383490671,444191097,490450586,496044475,513296685,598388422,259304739,
342729,57733511,81186504,88367695,104842173,131102901,129564166,81011606,84092623,88617474,98137706,94470318,106796235,
342736,1658080,1704655,1835108,1842004,1685109,1079517,4164135,3877871,4476832,4770919,5582026,8135548,
342764,2517628,2658267,2987441,3089659,3435998,3397819,3167879,2762145,2703475,2514175,2607755,3030346,
342792,8792965,10619256,10662814,12425909,12414885,22835028,12907095,11315557,12001507,13099572,14068350,66764218,
342827,21129269,30067509,27937780,26712601,29705397,25517462,24362910,19146955,19552169,19102200,20135121,"11754416,257",
342862,30704803,30295591,36169151,39458297,41430107,45753909,50494125,51947194,58647930,"59483753,164","58281411,548",62401772,
342883,1894736,2191530,2288780,1779783,1846097,2116137,2366229,2492671,2765012,3872646,5042697,6594099,
342953,89340633,50623745,46527635,48545328,54235204,49401790,47750704,45884948,47297525,47024159,47956704,50354474,
342995,1421655,1644887,1726520,1902018,2092422,3008657,3611970,3770288,3612577,3811589,4022742,5311066,
343044,6982016,6907155,6991792,22514342,22600160,26908148,27545315,27151907,24185237,23189488,23033837,23607489,
343072,203606451,195885356,197598126,194025710,194018492,168795075,207458332,220520086,244100705,247204811,274872264,339992920,
343121,15678461,17384178,16524439,21278802,6211175,6496680,-767682,3013028,10166628,0,-260572,5746525,
343191,8365004,11655756,11697309,15490346,15635700,15344722,19492645,19558597,22876117,22978188,29734844,29713865,
343240,10883349,11777088,12055123,12560915,17408487,14864913,14776661,15141759,15724474,16115034,17682136,16076482,
343282,1428222,3706393,2967463,4164209,5197047,6722226,2969163,6785534,10965003,10664494,9984875,12282554,
343303,7474229,7805671,8202551,7947413,13882008,11465184,12768387,11311770,11381210,11844068,12374796,13305930,
343338,28460323,24175477,7808109,8458092,9880996,10756206,10967799,12381871,13492262,14829410,16649692,17742700,
343359,20139095,21779781,28683629,31128973,31926141,32262647,38404174,52883335,87919821,97155975,101318509,127770806,
343373,0,0,0,0,0,47451581,47274641,47117718,46899778,0,0,0,
343401,971242,1246308,1649961,2106827,2471567,2643740,2556880,2437054,2469063,2537345,3047092,3561726,
343471,6236524,4063972,4219491,7826975,8904107,10962354,10562928,12111553,13174808,15788033,20372321,24559540,
343485,302681165,319696316,335871361,366168406,360797093,292487036,346463830,277440224,294529752,241217816,206355345,247625736,
343506,"197163700,611",225644929,233929039,252943937,105781216,113270484,115464623,112015629,134775640,138761654,145160056,135856528,
343527,298091775,346278784,416736531,393594519,361563759,245674831,114835485,303657077,343675298,383074116,422964194,450416459,
343534,2688894,3203216,3063290,2433379,1985587,988800,1345511,1576474,2077584,0,1712903,1163595,
343562,7720039,7598649,7694043,3212818,3497821,4871552,4503053,4557184,5280053,5778042,6448165,7100956,
343569,234878578,315864968,288732986,282516401,127366185,155554000,153683000,162449000,183121000,184353000,161563448,213350035,
343576,1534821,1667401,4156038,5670394,6137472,6214549,5523977,5467282,5969421,"5294319,658",5632112,5919926,
343674,1822390,4537186,"4574861,046","4535933,704",4578135,4616120,4554881,4493105,4420737,4423582,4404900,4390860,
343681,203376090,227012724,210808875,226353475,247084663,269416488,296298193,310422748,322385025,360690208,400983043,425840219,
343688,1609019,670152,-930327,-1356654,-92121,-257390,-2950894,-296009,-135447,0,-2413487,-3408606,
343730,2990984,3760977,3541083,4295742,4727930,5227069,4690503,5117726,3561132,4331993,4335975,6679321,
343744,422189979,441101316,471388764,449124038,363089672,410965533,339758482,403029332,793300346,789985640,764314552,727688371,
343779,49699412,51805261,73776011,71234635,70015705,83851741,70556700,77174843,83960993,86510828,88067718,84815416,
343786,26108645,25851097,39701072,42251516,41462451,28835487,31522479,30288103,32985262,33574878,49269625,43570567,
343807,60929668,63766913,67347615,78056555,68784663,77499000,72703000,76284340,81482000,83905000,103407970,142265675,
343821,2440031,2538532,"2731755,386",4596614,"5645303,589","5921003,001",5945572,5890419,6064609,6024099,5751199,5845224,
343835,37931347,34059124,25912190,21218050,13525867,7300484,7633027,9561501,10931083,11469123,33139544,58153224,
343877,15520171,16994809,17324048,18061200,19334862,15472553,15453092,14798436,14670580,0,0,0,
343884,5065458,5763498,6992188,6126900,9321927,12180513,14263380,15432018,16515848,17842168,20043448,20625676,
343898,41049174,44759114,45581893,14229321,13626412,13240790,13549120,14304214,13531358,12560086,11544316,11727742,
343919,272747860,283485169,"332065846,77429","284449644,17608",252370526,238070869,241975984,199721224,200913253,203372261,216760738,233685848,
343926,21935435,40383789,51470437,67064898,75208446,113202405,109125450,129680922,130089451,132271828,130907027,128858807,
343947,5432142,5511295,5578077,14709847,14803226,14984510,15099286,16263500,16985768,17472361,17660488,17866627,
343968,47120919,51844785,57033077,60790834,62132702,64056738,70765199,86965416,110692839,"131431189,396",168527390,212591634,
343996,21228408,19768967,25476774,27063292,22455555,21440999,20896922,22012923,21724400,20306625,19617036,21253067,
344017,4481706,5176871,5227998,5838780,5582437,7031685,7429970,7322557,7417941,7629333,8864652,10010097,
344045,3548991,3395625,3442338,3300041,3356121,3391687,3356585,3316850,3283627,3285767,3404117,0,
344122,14404949,34428079,34810465,35128913,53182000,23487930,38599694,39461313,40694818,42742547,44182464,45608545,
344143,11974729,12339019,16164039,16827485,17988235,17718877,17802732,17881546,17950772,17964930,17555491,17632513,
344171,44631744,53459499,75857772,86087199,77865228,82662000,86951549,88768285,89617054,92028346,122457868,129333836,
344234,106755248,106557033,111067649,96076710,63872811,72503400,71114698,67056623,59390582,53783479,63147962,135671507,
344248,1331173,5818637,9388376,14544841,19038894,17848419,10279507,13651098,11282171,14380072,25233969,27137256,
344255,165922754,171629160,181599013,176002697,130778471,118394725,120311462,83192969,100820740,79684781,80478673,72773818,
344311,3895215,3215713,3254967,3354760,2064064,1685817,665496,734043,3507376,2457257,2637528,2666844,
344381,174145258,207185013,197201858,194791418,209492440,129559731,101681748,110233577,116048904,108992374,149113875,86667684,
344395,432179240,540924952,"538883657,005",604040035,"618830432,381",524826276,496861043,521632822,"582576976,079",587985933,"592429306,913","525230764,562",
344402,4502440,4885722,4756118,4760739,5958786,4705442,5759906,5978358,5894949,6188062,6378133,6468614,
344416,172176099,235607169,244042898,192033412,246209964,322185483,328006637,340434326,342744485,349039922,286922352,222606842,
344444,72156403,117545852,161970408,166878845,234511637,299272650,304758912,307561768,287425004,286863716,445234011,368688582,
344458,203210116,239894083,244311204,245271560,282661976,358419240,362285340,321918606,377949260,387948492,473994006,357443698,
344472,19536478,20613826,25494985,32241690,30013472,37400589,39221251,46691513,56970537,58320404,59306037,59796321,
344479,911237529,1138387197,1523398245,1609098175,1291843806,1055386046,1085620898,1092721059,1063075574,798486539,947812060,1253690195,
344507,19495479,20062709,22360245,22430660,20809370,21008900,21461352,20993678,21572368,20015445,19609066,21730960,
344514,36371572,37369639,38278134,30817806,40866896,34943259,36084808,41178116,41386917,42920510,102842698,106748562,
344535,42784985,62907000,56338558,53351442,46751806,41931144,39696188,35480375,44854015,37602546,44509134,44540367,
344584,692455,836276,463913,165721,-312159,367512,373578,265113,261116,262390,443477,1309703,
344591,12177449,11886323,11964081,12337212,11960124,11766431,11396644,11740165,11921997,11719572,12808990,13382131,
344626,8011012,9872176,10034148,10014790,13364758,7991755,7481416,22250251,26638028,26649652,21157727,22175036,
344633,26018884,24680578,29766860,28624733,20327083,27531851,41091686,32651312,50394007,74700356,69470795,83102849,
344668,91481433,92797394,94559935,102417897,137257559,145038803,148796848,163141692,166980575,171644659,175036368,212255944,
344675,203591351,214127987,216560706,219952317,228821859,232473445,214553987,214098524,218059956,261503674,565141490,544648378,
344724,24663911,18165890,17740632,17924866,16805489,16168732,14972913,14952565,16994354,15096933,14118515,16004003,
344759,3152492,3573951,4201852,4606330,5101788,6365939,7144177,7001611,6988141,7425064,8255383,8379606,
344766,35297445,26686495,10938565,33492701,51657761,50716564,50088428,52080789,54511041,58652213,66629886,63725668,
344794,"3055898,787",3132269,3195314,3228509,3266887,3175837,8162600,8114348,8131147,0,8072378,0,
344850,1202298,785889,169830,55545,169589,193104,240903,230734,220233,267952,734963,1038066,
344857,6095932,6126311,6295511,8339291,8178402,24722994,2742558,2521996,2571335,2854934,3026193,3598310,
344878,32574300,34898778,35887778,37316343,42683050,38236691,38404072,38339549,45675556,45333629,43735119,49773907,
344906,463233,317320,230893,212816,202217,325501,326948,493464,307606,280860,291391,392968,
344913,294674713,321410589,348618645,414746569,261896842,258229683,259990039,267195938,263827051,301280923,299659716,315696379,
344969,253462498,256482294,279452441,318748066,263330668,227707716,215294646,184979701,221390162,232348630,270057165,293858267,
345011,4630160,6618439,6888026,4992833,3911679,1244869,566572,1717078,1815325,0,6044401,8320900,
345025,3154064,4226877,5678942,7062763,8569371,9594850,10546610,12101892,14086876,14416836,14476563,12445835,
345074,3830975,4049456,3822684,3765369,4644144,4971870,5327235,3784294,2820082,185815,-619938,0,
345102,18687869,20878924,22024267,21779942,20560851,34817326,34418345,32604822,32472489,34896033,34033846,35122298,
345130,32172629,33923695,30842736,32581605,34853424,32920989,27215382,27544420,29629312,4737367,3340806,3019734,
345137,3862218,3266516,3385265,3483204,4170085,5005759,4931131,5487430,6045684,6575192,8686840,9871488,
345186,0,0,0,0,0,21221380,19518928,13870066,14245658,14240047,14242749,14242929,
345277,11453513,9760993,10910944,14685413,19215429,23082932,19698494,14170323,13030247,13274116,13371245,11711732,
345375,52420283,52585527,65324014,67031758,40572672,37857897,53746435,53399667,49343000,"43114062,269",43123076,43003903,
345410,4883788,5347306,5989522,6525400,"7029434,238",7497350,7875697,8133138,7525482,8033838,9698892,9860314,
345452,9478734,9797637,8630144,10604475,10387636,10934176,10138322,8095306,7710109,5473796,7618082,7433493,
345466,14130438,9991099,6752502,5893709,5170160,12487938,11184348,7458122,"2880798,615",8625351,26821651,46173665,
345501,4626665,6018177,10373343,10483351,10623620,10652961,11090841,9844214,9502768,9284034,9129465,9893645,
345522,12882357,13756902,13819227,11761866,9691484,9845323,10605257,10649664,9813361,9133089,9450265,9741308,
345571,33375035,32067060,42801107,27102356,52871681,57062042,59711921,62868607,64413149,75290218,82747975,92763926,
345578,3282513,3141129,7254151,4575023,4514972,4716972,4873414,4424275,4882589,11577215,6281475,6984877,
345620,1859236,3583036,5245638,5418685,7467410,4745558,4751157,4818532,5346875,5352693,5100317,5215687,
345634,5165981,5678258,5924708,5919657,6314251,6026338,6664664,6199064,5654340,5558586,4923769,4698328,
345641,4764439,4421007,6320639,6247940,6252100,5436612,5616512,7476526,9606601,12258488,13148556,16767021,
345711,35933334,52595410,54145479,61631139,59083630,48694764,57080285,40266705,150554573,0,158552355,162166168,
345732,17712776,18892262,20436220,30686187,31662198,"29005192,033",28993876,28716180,29585858,28902959,29114051,28393945,
345760,1789522,0,1803063,1868738,1909459,2740316,2816261,2874924,2921888,2940647,4044461,4079284,
345900,7036553,6810160,7141050,8644415,9849223,10502435,9404147,9509158,10412669,10672120,12192630,13263948,
345914,6839315,6845676,6843895,8746286,8655474,9199623,9349630,9364952,9498799,10772477,11196102,11316602,
345949,0,0,0,0,0,1878396,5997247,7410147,8558688,3866829,0,0,
345991,2446058,2521974,2677115,4193385,4667722,5025257,5350312,5713237,6139959,"6519013,887",6757523,2520329,
346026,"76891351,929",92253300,"85948678,015",75576608,158976014,200761363,80111267,81226516,85588155,62757895,57667579,45901668,
346089,18908980,18631424,9594022,7146091,9705510,11778128,11307982,11074601,12285529,13484855,15518876,15183840,
346103,48374914,39999001,47680697,46222753,44558806,31835211,30655804,31973285,-25099713,37588325,"37822911,026",38405196,
346138,34256062,36647697,42857570,42899533,44771614,59440720,62748119,52333132,54512372,46337193,44109065,48091901,
346250,1846508,2426774,6880120,7095457,7149299,7618606,7397231,7612558,7888610,7422758,7826538,8500863,
346285,35807704,45130269,49510972,52128475,56370661,35058757,35310573,23368273,28588236,29669771,30890948,22404477,
346341,7805462,7136776,9218106,8925940,9169465,10168047,9878380,10139394,9876792,9356781,8920051,8437481,
346376,13366104,13112065,16460525,21205930,24246994,18217040,20606806,18950844,21016287,25385769,"32101964,526",25201511,
