ID,SECTOR,RANGO_INGRESOS,EMPLEADOS,EDAD_EMPRESA,TIPOSOC
785724,2,1,72.0,22,7
785829,0,5,1.213,22,7
786851,6,6,20.0,22,7
787390,12,5,121.0,23,7
788965,9,9,68.0,22,2
790176,5,6,31.0,22,7
790400,2,7,41.0,4,7
790603,6,3,23.0,22,7
790645,12,8,5.0,22,7
790750,8,9,910.0,22,7
791212,5,9,1.283,22,7
792038,12,3,72.0,22,7
792059,9,6,57.0,12,7
792101,1,9,409.0,22,1
792500,6,8,7.0,22,3
792605,2,9,86.0,22,0
792745,2,3,1.246,22,7
792885,12,7,109.0,22,0
793256,8,3,2.0,22,2
793746,6,5,66.0,22,7
794208,6,2,7.0,22,0
794250,13,8,3.0,22,0
794404,6,5,134.0,22,0
794488,1,9,144.0,22,7
794754,13,6,4.0,22,7
794852,6,5,70.0,22,7
795335,2,9,16.0,22,0
795741,6,9,146.0,22,7
795832,9,3,197.0,22,0
796119,11,8,1.0,22,7
796252,2,0,2.0,22,7
796840,11,2,1.0,38,4
796924,6,9,52.0,22,7
796952,11,8,3.0,22,3
797134,0,0,50.0,22,7
797372,11,2,4.0,22,7
797764,0,3,95.0,22,7
798002,6,3,17.0,22,7
798128,5,9,370.0,22,7
798457,2,7,20.0,10,7
798709,6,5,198.0,22,7
799094,2,4,52.0,22,0
799605,9,1,30.0,22,0
799780,5,5,105.0,22,4
799941,2,3,40.0,22,7
800347,11,4,13.0,22,7
800354,12,0,78.0,22,7
800683,14,3,297.0,22,0
800830,12,8,2.0,22,7
801180,6,1,16.0,22,0
801628,13,2,1.0,57,0
803308,2,7,50.0,22,7
804085,12,1,96.0,22,0
804295,13,3,821.0,22,7
804827,5,1,35.0,22,7
804855,0,2,17.0,22,7
804981,11,2,1.0,18,3
805086,5,8,2.0,22,7
805380,11,8,1.0,22,7
806325,11,8,9.0,38,7
806682,2,3,65.0,22,0
806899,2,3,206.0,22,4
806962,8,3,79.0,22,0
807186,2,1,79.0,21,2
807802,7,0,181.0,22,0
807865,11,4,1.0,22,2
808173,2,3,144.0,22,0
808796,2,9,145.0,22,0
809097,11,2,2.0,22,7
809342,0,9,4.61,22,7
809475,5,5,965.0,22,0
809482,11,1,1.0,22,7
809566,5,0,10.0,22,7
810686,12,0,124.0,22,7
810714,12,8,3.0,22,7
810826,6,1,92.0,22,0
811036,2,1,69.0,22,7
811281,2,9,277.0,22,7
812688,4,6,3.0,22,7
812947,7,3,107.0,22,7
815068,6,8,15.0,22,2
815082,6,8,2.0,22,2
815229,5,3,135.0,22,7
815446,13,2,28.0,22,0
816965,9,1,146.0,22,7
817119,6,3,32.0,22,0
817560,9,5,711.0,22,2
817574,6,4,7.0,22,0
817735,5,8,2.0,22,7
817763,11,3,4.0,22,4
818414,0,4,28.0,22,3
819002,5,8,14.0,22,7
819870,3,7,4.0,24,0
820871,2,3,15.0,22,7
821515,11,4,5.0,22,4
822446,8,0,139.0,22,7
822908,6,5,74.0,22,7
823643,2,7,42.0,22,0
823951,12,5,292.0,22,7
825162,6,3,8.0,22,7
825442,6,7,53.0,22,0
825778,2,5,178.0,22,7
827094,6,1,102.0,22,0
827633,5,2,6.0,22,7
827724,6,3,139.0,22,7
829432,6,3,81.0,24,7
829719,9,2,36.0,22,7
829936,2,7,59.0,22,7
830076,9,1,137.0,22,7
830468,11,2,2.0,51,7
831049,5,2,28.0,22,7
833079,6,3,53.0,22,7
833821,8,5,982.0,18,7
834136,6,0,42.0,19,2
834185,9,8,819.0,22,7
834290,6,0,29.0,21,7
834374,13,1,24.0,21,0
834605,2,3,225.0,22,0
834668,6,5,120.0,21,7
835676,6,6,12.0,21,0
836208,11,4,4.0,21,7
836425,5,3,137.0,21,7
837237,2,3,15.0,21,7
838182,6,5,40.0,21,7
838399,12,5,113.0,21,7
838910,11,8,2.0,22,3
839904,6,0,15.0,21,7
840051,9,10,1.0,21,7
840205,2,3,143.0,21,7
840338,6,0,25.0,21,7
840485,5,3,2.0,21,0
841983,5,0,10.0,21,7
842669,12,1,23.0,21,0
843698,9,0,58.0,21,7
844041,6,9,21.0,21,0
844447,1,3,30.0,21,0
845119,9,6,1.0,21,2
845518,6,7,19.0,21,7
846029,2,5,175.0,21,2
846855,1,3,85.0,21,7
847184,2,5,186.0,21,0
847492,6,8,1.0,21,2
847660,13,8,4.0,21,7
847674,2,3,523.0,21,7
848164,2,9,244.0,21,7
848976,12,7,28.0,21,7
849074,9,1,49.0,21,0
849564,6,3,32.0,21,0
849690,11,2,13.0,21,0
850110,6,9,131.0,5,0
850271,2,9,140.0,21,7
850831,9,0,64.0,27,0
850873,6,6,96.0,21,0
852287,11,2,1.0,21,7
852406,2,6,42.0,22,7
853120,11,8,2.0,21,7
853666,6,0,63.0,21,2
854401,6,3,28.0,21,6
855759,12,5,429.0,14,7
856081,1,3,23.0,21,0
856137,6,0,32.0,21,0
857166,2,0,61.0,21,7
857481,6,9,210.0,44,0
860596,2,1,43.0,21,7
862122,12,6,12.0,21,2
862808,11,8,1.0,21,0
863522,9,9,379.0,21,7
864278,12,1,96.0,21,7
864838,6,3,58.0,21,7
865377,6,9,57.0,21,7
865412,6,3,46.0,26,0
865650,6,5,56.0,21,7
865874,5,0,26.0,21,7
866840,6,9,1.0,21,7
867197,9,5,215.0,21,0
867372,12,4,19.0,21,7
867778,6,3,25.0,21,7
868177,2,7,29.0,21,0
868464,6,8,12.0,21,2
868506,13,5,61.0,21,7
869507,0,0,3.0,21,4
871068,14,3,287.0,21,0
871705,6,9,196.0,21,0
872216,6,7,10.0,21,7
873413,6,1,32.0,20,7
874442,5,8,1.0,21,7
875212,12,6,67.0,21,4
875653,6,5,132.0,41,7
875870,6,9,13.0,21,1
876353,6,3,36.0,21,7
876479,6,8,1.0,21,7
877074,2,6,11.0,21,7
877683,6,3,51.0,21,0
878313,6,2,28.0,21,0
878509,0,2,2.0,21,4
878922,12,0,94.74681518124376,21,7
879153,6,9,192.0,21,0
879979,12,3,52.0,21,6
880231,5,9,2.015,21,7
880413,13,7,377.0,21,2
880798,11,1,5.0,21,7
881162,12,9,191.0,21,7
881169,12,3,2.0,21,0
881176,6,3,1.0,21,0
881435,6,3,50.0,21,2
881561,12,5,22.0,21,4
881729,0,3,172.0,21,7
882485,6,0,20.0,21,2
882646,6,0,27.0,21,2
882905,9,7,94.74681518124376,21,2
883535,6,3,83.0,21,7
883808,5,2,2.0,21,0
885299,15,6,6.0,21,4
885502,12,4,4.0,21,7
886594,6,5,68.0,21,7
888092,9,9,2.303,21,0
888372,9,5,328.0,21,0
888680,6,7,13.0,21,7
888771,6,5,106.0,21,0
890003,8,5,331.0,21,7
890171,6,0,34.0,21,0
890185,6,5,108.0,21,0
890983,7,7,73.0,28,7
891928,2,6,6.0,21,7
891977,11,2,8.0,21,7
892138,9,3,151.0,21,7
892236,2,9,195.0,21,7
892691,12,3,121.0,21,7
894700,6,6,8.0,20,4
894791,1,9,742.0,21,7
895848,5,4,15.0,21,7
896331,12,3,175.0,21,2
896527,11,2,11.0,21,7
896751,6,3,424.0,21,0
897143,11,8,4.0,21,7
897157,6,3,77.0,21,7
897360,2,5,194.0,21,0
897913,6,9,81.0,21,7
898046,11,0,5.0,14,1
898487,6,9,77.0,21,7
899369,13,3,1.264,21,7
899411,13,7,81.0,21,2
899474,9,3,120.0,21,0
899705,11,8,1.0,21,7
899810,12,4,1.0,21,7
899908,6,9,73.0,21,7
899929,6,8,1.0,21,0
900223,6,3,45.0,21,7
900370,6,5,63.0,21,1
900608,6,2,4.0,21,7
901483,12,3,247.0,21,7
902386,11,3,24.0,21,4
904136,6,0,20.0,21,0
905249,2,3,50.0,21,7
906432,9,3,205.0,21,7
906726,4,3,170.0,21,7
906817,6,3,26.0,21,0
907888,3,3,250.0,21,7
908609,6,2,3.0,21,7
909533,11,2,3.0,21,7
909645,11,8,4.0,21,7
910065,5,4,29.0,21,7
910093,5,6,9.0,21,7
910233,9,5,140.0,11,7
910898,11,8,2.0,21,7
910968,11,8,2.0,21,7
911143,9,1,7.0,21,0
911402,12,6,4.0,11,7
911885,7,7,72.0,21,7
911920,5,4,6.0,21,0
912340,6,3,68.0,21,2
914034,6,7,18.0,21,7
914790,2,7,46.0,21,7
916351,9,3,151.0,21,7
916477,6,4,10.0,21,4
916610,11,8,1.0,21,7
917345,6,9,571.0,21,7
917702,2,9,220.0,21,0
918605,11,4,5.0,21,0
919725,2,6,53.0,21,7
920096,6,3,42.0,21,7
921524,5,8,1.0,21,7
921538,0,6,16.0,21,7
922154,2,7,78.0,21,2
922735,5,2,18.0,21,0
923687,12,3,222.0,31,0
924359,12,7,33.0,20,7
924611,14,0,35.0,20,7
926375,9,8,5.0,43,7
927677,2,1,47.0,21,0
927691,6,6,11.0,20,7
927901,6,1,223.0,21,7
928139,12,7,8.0,21,7
928769,6,6,14.0,20,2
929322,1,0,102.0,20,0
929560,6,5,49.0,20,2
929574,6,3,634.0,21,7
929840,5,8,14.0,20,7
929861,0,7,28.0,20,3
929924,5,6,19.0,25,0
930050,12,3,216.0,20,7
930554,6,5,72.0,21,7
930694,11,8,14.0,20,4
930904,6,5,49.0,20,2
931149,11,3,4.0,20,7
931226,9,9,361.0,20,7
931317,6,0,44.0,21,7
931527,11,2,1.0,20,7
932773,6,0,26.0,20,2
933200,6,0,59.0,20,7
933445,11,4,10.0,20,7
933571,11,4,17.0,20,7
934117,14,4,46.0,20,0
935055,6,9,85.0,20,7
935237,2,9,50.0,20,7
935559,5,4,47.0,21,0
935713,2,7,37.0,23,7
935727,0,8,3.0,20,4
936245,6,4,19.0,20,7
936413,11,2,7.0,20,7
936770,6,5,54.0,20,7
937281,9,7,125.0,10,7
938023,11,8,1.0,20,7
938240,0,0,131.0,20,7
938730,9,3,129.0,21,0
939416,11,6,5.0,20,7
939717,11,0,8.0,20,7
939766,6,1,51.0,20,4
940004,6,1,4.0,20,4
940165,12,1,28.0,20,0
940795,6,0,26.0,20,2
940879,11,0,1.0,20,7
940893,11,0,5.0,20,7
941040,5,4,37.0,20,7
941341,6,0,28.0,20,7
943266,0,8,5.0,20,7
943728,2,1,62.0,20,7
943966,2,9,208.0,20,0
944043,11,6,8.0,20,0
944323,13,0,61.0,20,0
944666,11,8,13.0,20,7
945793,12,0,92.0,20,0
946136,6,0,47.0,20,7
946479,2,7,60.0,20,2
946927,5,3,62.0,20,0
947242,2,9,970.0,20,7
947515,12,3,206.0,20,1
947571,1,9,790.0,20,1
947970,6,8,159.0,20,0
948236,12,3,532.0,20,7
948579,2,3,91.0,20,0
948726,5,4,17.0,20,7
948978,11,8,2.0,20,2
949251,2,0,51.0,20,0
949846,5,2,29.0,20,7
950028,4,4,35.0,10,7
950154,2,1,147.0,20,7
950189,6,3,31.0,20,1
951617,7,2,5.0,20,7
952422,6,9,34.0,71,2
954158,11,8,1.0,20,7
955110,6,1,21.0,20,7
955257,0,8,1.0,20,7
955411,12,8,3.0,20,3
955425,11,8,3.0,20,7
956111,6,2,5.0,20,2
956783,11,8,1.0,20,7
957189,13,8,1.0,20,6
957770,11,8,5.0,20,7
958393,5,0,1.0,10,7
958638,6,9,480.0,20,4
959121,0,0,48.0,20,7
959142,6,7,8.0,20,0
959548,12,1,110.0,20,7
959702,13,3,48.0,20,0
961130,11,8,1.0,20,0
961662,13,7,36.0,20,0
961704,6,3,47.0,20,2
962019,2,6,43.0,20,2
962516,0,6,46.0,20,0
962831,11,4,15.0,20,7
963097,5,9,368.0,20,7
963307,6,9,1.654,20,0
963587,11,4,1.0,20,7
963776,12,8,7.0,47,3
963790,6,1,55.0,20,7
965939,12,0,27.0,21,7
966639,12,8,8.0,20,7
966989,13,5,120.0,20,7
967066,5,3,39.0,20,0
967430,2,0,65.0,20,7
967556,2,3,35.0,10,7
969271,2,2,10.0,20,0
971721,1,5,641.0,20,0
972358,2,3,12.0,20,7
972778,6,9,48.0,20,0
973079,6,4,13.0,20,3
973807,0,4,42.0,20,0
973954,12,2,4.0,20,3
974206,9,0,80.0,20,7
974353,11,8,3.0,20,7
974514,2,1,42.0,20,0
974528,1,3,95.0,29,7
974556,11,8,2.0,20,7
974913,13,8,14.0,20,7
975179,7,7,23.0,20,7
975326,0,5,915.0,20,7
975788,10,9,729.0,20,2
976194,2,7,66.0,67,7
976201,2,9,250.0,57,7
976208,6,9,1.209,68,7
976215,5,9,780.0,47,0
976229,0,9,425.0,52,0
976250,2,9,968.0,27,0
976257,13,1,3.0,23,0
976306,6,5,131.0,25,7
976320,2,9,589.0,33,0
976369,2,3,5.0,24,0
976376,6,9,97.0,26,2
976404,6,1,25.0,30,7
976425,2,3,81.0,27,7
976446,6,3,61.0,37,0
976453,2,1,36.0,25,0
976481,6,5,149.0,34,0
976488,5,3,46.0,26,0
976586,2,5,8.0,35,2
976859,6,0,25.0,41,2
977363,2,3,27.0,25,2
977377,6,9,29.0,24,7
977426,12,9,94.74681518124376,23,7
977482,2,9,427.0,24,7
977489,11,4,7.0,26,7
977503,6,9,226.0,23,7
977510,6,5,101.0,23,0
977531,2,3,102.0,25,7
977538,6,9,607.0,23,7
977545,0,9,1.168,24,7
977573,2,9,250.0,22,0
977699,5,5,463.0,23,0
977741,6,0,20.0,23,7
977748,6,5,132.0,22,7
977762,2,3,15.0,24,7
977881,2,1,76.0,24,7
977944,6,5,82.0,22,7
977951,2,9,196.0,24,7
977993,11,7,14.0,22,0
978063,2,0,167.0,23,7
978084,6,3,23.0,24,0
978161,6,3,60.0,22,7
978175,0,5,480.0,23,7
978245,6,1,22.0,24,2
978301,6,0,21.0,24,7
978350,11,2,1.0,25,7
978385,0,0,26.0,23,0
978427,2,3,129.0,23,7
978567,7,5,34.0,22,0
978609,2,3,150.0,23,7
978651,2,0,9.0,24,7
978840,6,3,33.0,23,7
978854,6,7,10.0,24,0
978889,2,3,58.0,23,7
978917,6,9,46.0,22,7
978980,2,3,210.0,23,0
979162,0,3,220.0,22,0
979379,6,3,122.0,22,7
979568,5,8,2.0,21,0
979764,6,3,39.0,22,0
979778,6,5,210.0,22,7
979855,2,3,113.0,25,0
980037,2,9,618.0,22,7
980254,6,1,30.0,23,7
980352,2,9,165.0,23,7
980415,11,8,2.0,23,4
980499,2,3,72.0,22,7
981724,2,3,49.0,24,7
982494,2,3,94.0,22,7
982669,6,0,29.0,23,7
982795,6,3,10.0,22,2
982998,8,1,199.0,23,7
983439,6,9,59.0,22,7
985686,2,5,91.0,20,7
986715,6,7,31.0,24,2
987275,6,5,23.0,23,7
987576,5,3,98.0,23,0
988395,2,6,110.0,22,7
990173,6,1,21.0,23,7
990215,5,3,5.0,24,0
1005076,6,3,1.0,15,7
1007561,6,5,32.0,25,0
1007701,13,5,1.773,24,0
1008093,5,3,314.0,23,2
1008492,6,5,129.0,22,7
1009045,13,9,6.905,22,0
1009073,11,8,1.0,22,7
1012916,0,9,1.068,37,0
1015128,13,6,2.0,37,0
1015226,6,1,105.0,37,2
1017025,7,1,120.0,37,4
1019160,6,5,147.0,37,7
1021736,2,9,171.0,37,0
1023010,6,9,76.0,23,7
1023066,5,9,245.0,37,0
1023668,2,2,14.0,37,7
1024641,2,5,416.0,37,7
1025803,6,3,170.0,37,2
1026027,6,0,114.0,37,0
1026153,6,8,47.0,37,7
1026370,6,5,280.0,37,0
1026608,2,1,49.0,37,7
1027469,12,6,36.0,37,7
1028008,2,3,149.0,37,7
1028176,6,9,350.0,37,0
1031137,2,4,25.0,35,7
1032096,5,3,58.0,36,7
1032670,5,3,101.0,37,7
1032957,17,3,61.0,37,0
1034084,6,3,54.0,37,0
1034903,11,8,3.0,37,3
1035505,2,7,98.0,37,2
1035743,2,1,70.0,36,7
1036982,6,9,307.0,36,7
1037038,6,3,42.0,36,0
1038088,2,3,243.0,36,7
1038795,0,7,41.0,36,7
1039509,2,8,18.0,36,7
1041679,0,6,12.0,37,7
1042624,6,1,20.0,36,0
1043821,11,4,150.0,36,7
1043968,8,3,1.0,36,0
1044444,0,1,216.0,37,7
1044605,2,9,301.0,37,0
1045186,2,5,212.0,36,0
1045319,5,0,55.0,36,7
1045326,2,3,138.0,36,0
1048063,6,3,31.0,36,2
1048483,5,9,390.0,37,0
1048714,6,3,53.0,36,2
1049547,2,9,673.0,36,7
1050688,2,5,422.0,36,7
1050870,6,3,125.0,36,7
1051017,5,3,8.0,36,7
1052991,6,0,100.0,37,7
1054797,2,3,171.0,36,7
1057891,2,5,130.0,36,7
1057926,6,9,345.0,36,0
1058563,12,0,133.0,36,0
1059886,6,4,91.0,37,7
1062609,2,0,69.0,36,7
1065717,11,0,2.0,36,3
1066648,2,3,229.0,26,0
1070470,6,3,1.0,24,7
1070792,11,8,5.0,26,0
1072640,11,8,5.0,36,2
1072801,13,9,5.233,36,7
1073536,2,5,121.0,36,7
1073865,0,9,2.474,36,0
1075293,11,8,1.0,36,0
1076294,2,0,1.0,36,7
1076476,0,1,227.0,36,7
1076665,5,3,5.0,36,0
1077680,6,9,12.0,36,2
1078933,6,5,11.0,36,7
1079395,0,7,1.0,36,2
1079703,13,5,58.0,36,7
1080921,6,9,171.0,36,7
1081138,0,5,953.0,36,0
1082279,2,9,509.0,37,7
1082951,11,7,6.0,16,7
1083287,5,1,401.0,36,7
1083385,2,0,13.0,36,7
1084330,5,5,652.0,36,0
1086920,6,3,23.0,36,7
1087284,2,3,70.0,36,2
1087536,6,7,15.0,36,2
1089671,6,6,7.0,36,7
1090420,0,3,6.0,36,0
1090686,6,9,349.0,36,7
1091036,2,6,84.0,26,7
1091169,0,3,253.0,36,7
1091211,5,8,50.0,36,7
1091393,5,9,684.0,36,0
1091498,2,5,290.0,36,2
1091932,5,9,3.06,36,7
1092086,6,0,34.0,36,7
1096034,7,3,6.0,26,0
1097007,11,7,4.0,36,7
1097427,6,0,28.0,36,7
1097441,6,9,180.0,36,7
1097686,2,10,1.0,36,7
1099625,11,8,5.0,36,2
1099779,6,7,12.0,36,2
1100017,2,3,19.0,36,2
1100066,6,5,69.0,36,0
1102579,2,0,163.0,36,0
1103447,5,1,107.0,36,0
1104014,11,2,8.0,36,7
1104175,0,7,18.0,35,7
1104889,13,8,94.74681518124376,36,7
1105064,13,8,3.0,36,4
1105918,6,1,1.0,36,7
1106786,0,6,77.0,37,7
1106940,11,8,11.0,36,7
1107255,0,2,14.0,36,7
1109621,11,4,4.0,36,7
1109782,11,8,1.0,36,3
1110454,6,3,108.0,36,2
1112715,6,8,27.0,36,2
1112981,0,9,143.0,35,0
1113996,0,5,95.0,35,0
1119246,11,8,6.0,42,3
1120051,6,9,272.0,35,7
1123453,2,1,121.0,35,7
1123908,0,1,253.0,35,7
1126575,6,7,10.0,35,0
1126939,11,8,17.0,35,0
1127548,8,3,248.0,35,2
1127744,2,9,121.0,14,0
1127765,6,1,23.0,35,7
1128010,6,9,171.0,35,0
1128605,2,9,258.0,35,7
1129151,6,9,1.856,35,0
1129277,11,3,1.0,35,2
1129606,6,3,33.0,36,7
1130187,2,5,251.0,35,7
1130439,6,3,121.0,35,2
1131440,2,6,50.0,35,7
1131496,5,8,13.0,35,0
1132287,6,5,96.0,35,0
1133953,2,9,91.0,25,7
1134632,6,5,225.0,35,0
1134653,2,9,186.0,35,7
1135318,13,5,2.16,35,7
1135794,2,9,220.0,35,7
1136690,5,0,6.0,35,7
1137873,5,3,173.0,35,7
1138678,6,8,5.0,35,2
1139014,11,8,4.0,35,7
1139049,2,1,123.0,35,7
1139175,6,5,28.0,35,7
1139784,5,9,2.407,36,7
1139798,6,5,53.0,35,7
1140351,2,5,164.0,35,0
1140463,11,8,7.0,25,7
1140687,2,3,98.0,35,7
1141471,11,8,1.0,37,0
1141660,2,9,247.0,35,0
1141821,11,8,1.0,35,2
1141940,6,3,138.0,35,7
1143529,6,0,12.0,35,7
1145195,6,5,98.0,35,0
1145559,6,1,49.0,35,0
1146301,6,5,162.0,35,7
1147330,2,6,80.0,35,7
1147617,6,5,19.0,35,3
1148128,5,2,41.0,35,7
1148359,2,3,261.0,35,0
1149066,6,0,14.0,35,2
1149388,6,5,160.0,35,7
1151439,5,3,128.0,35,7
1152706,13,7,444.0,35,2
1153049,12,3,54.0,35,0
1153343,5,3,80.0,35,7
1153672,0,3,130.0,35,0
1154008,2,5,349.0,35,7
1157494,5,1,13.0,35,0
1160028,13,4,50.0,36,7
1164508,5,6,30.0,35,2
1167588,6,5,40.0,35,2
1167679,5,2,12.0,35,7
1167994,0,0,80.0,35,0
1168400,12,1,60.0,35,0
1168778,12,3,53.0,35,7
1170220,5,0,118.0,35,4
1170815,5,0,20.0,35,7
1171172,2,5,858.0,35,0
1172600,6,9,154.0,35,7
1173272,6,5,85.0,35,7
1173965,6,5,132.0,35,2
1174063,2,8,24.0,35,2
1174847,6,5,154.0,35,7
1175736,6,9,284.0,35,7
1176212,6,7,18.0,35,0
1177269,2,3,123.0,35,7
1181133,11,8,3.0,35,7
1182904,12,4,1.0,35,7
1183331,11,2,7.0,35,0
1183835,9,1,141.0,35,7
1184913,6,1,25.0,35,2
1185018,2,0,106.0,35,7
1185473,2,3,284.0,35,0
1188581,2,1,118.0,35,7
1189155,11,8,2.0,35,0
1189204,2,0,76.0,35,0
1189645,13,5,2.947,35,0
1194034,12,3,357.0,35,0
1194251,2,3,78.0,35,0
1196323,6,0,29.0,35,0
1197884,6,0,52.0,34,7
1198283,0,4,10.0,34,7
1199053,2,9,2.073,34,7
1201139,8,5,921.0,34,0
1203596,5,7,13.0,34,7
1203827,5,0,11.0,34,0
1205017,2,0,109.0,34,7
1205857,2,5,628.0,34,7
1205913,6,3,25.0,34,7
1208482,5,3,10.0,34,7
1209287,5,4,6.0,34,7
1212101,2,0,67.0,34,7
1216637,11,4,11.0,34,0
1217050,0,4,98.0,34,7
1218331,2,3,156.0,35,7
1218499,6,9,52.0,34,7
1220193,6,7,12.0,34,7
1221194,6,3,55.0,34,7
1221432,6,3,94.0,34,7
1222034,2,3,40.0,34,0
1225562,2,9,963.0,34,7
1227466,2,9,575.0,34,0
1227774,6,5,85.0,34,7
1228012,0,6,58.0,34,0
1228159,11,8,4.0,34,2
1229825,2,7,32.0,34,0
1229832,12,3,257.0,30,2
1231841,2,0,62.0,34,7
1232212,11,3,39.0,34,7
1232394,13,8,9.0,35,0
1232716,2,7,51.0,34,0
1233864,0,6,52.0,34,0
1235894,6,3,14.0,34,7
1237098,11,8,22.0,34,0
1239338,2,0,150.0,34,7
1240584,0,9,340.0,34,2
1241767,2,6,103.0,34,0
1242488,12,0,23.0,34,7
1246912,11,8,2.0,34,7
1246989,2,0,105.0,34,7
1251357,6,1,23.0,34,0
1252162,2,3,200.0,34,7
1252505,5,5,50.0,33,7
1252547,0,0,21.0,34,2
1252897,6,3,66.0,34,7
1253366,6,3,177.0,34,2
1254675,0,4,52.0,34,7
1256320,2,9,96.0,34,7
1256978,12,1,35.0,34,0
1258455,0,8,2.0,34,0
1258805,0,0,4.0,34,7
1259953,5,3,120.0,34,2
1260289,0,4,41.0,34,7
1261640,6,5,58.0,34,0
1261787,2,3,144.0,34,0
1262851,5,9,1.726,34,7
1263313,5,8,1.0,34,7
1263425,0,6,85.0,25,0
1263509,5,9,2.644,35,0
1263677,2,9,388.0,34,0
1264013,2,3,41.0,34,7
1267100,2,3,84.0,34,7
1267513,6,0,2.0,34,0
1267534,5,0,11.0,34,7
1267646,0,3,62.0,34,0
1267975,6,1,38.0,34,2
1268129,5,9,902.0,25,0
1268269,6,5,167.0,34,0
1270012,2,7,32.0,34,0
1271146,2,9,1.247,34,7
1272259,0,2,7.0,34,2
1273204,2,5,152.0,27,7
1274688,6,3,176.0,34,7
1275325,11,8,8.0,34,4
1275829,5,0,32.0,33,0
1276312,13,3,94.0,33,7
1276340,6,0,35.0,33,7
1276830,2,3,62.0,33,0
1278174,6,3,88.0,33,7
1278293,6,5,125.0,34,0
1279042,6,3,6.0,34,2
1280477,0,3,489.0,33,7
1280757,6,3,40.0,33,0
1281646,2,9,488.0,34,7
1282374,6,9,428.0,33,7
1283298,11,0,3.0,34,7
1283998,2,3,27.0,33,7
1286133,11,3,21.0,34,7
1286840,6,3,69.0,33,7
1287785,6,5,10.0,33,7
1288030,0,3,1.0,33,7
1289612,6,3,77.0,33,0
1293791,6,9,87.0,33,7
1294022,6,8,1.0,34,3
1295457,13,3,1.284,33,7
1300987,13,9,7.289,33,0
1303843,6,1,83.0,33,2
1304816,6,1,15.0,33,7
1305117,6,0,28.0,15,0
1307714,6,3,48.0,33,7
1308393,6,3,75.0,33,7
1308974,5,5,86.0,33,7
1308981,6,9,696.0,33,7
1309275,0,7,120.0,33,7
1311788,5,7,18.0,33,7
1314266,2,3,170.0,33,7
1315400,2,0,47.0,33,2
1316828,5,6,60.0,33,7
1317409,0,3,127.0,18,0
1318200,0,4,1.0,33,7
1319166,2,7,2.0,33,0
1319327,11,8,12.0,33,2
1319789,5,7,10.0,33,7
1321315,5,3,288.0,33,7
1324556,2,9,576.0,33,7
1326558,13,1,642.0,33,2
1326922,6,9,144.0,33,0
1327132,13,8,1.0,33,7
1328056,5,2,12.0,33,0
1328539,0,7,19.0,33,7
1328791,7,7,28.0,33,7
1329589,6,7,32.0,33,7
1329757,8,3,318.0,33,2
1329862,2,0,115.0,33,2
1331563,2,0,88.0,33,7
1334804,2,1,91.0,33,2
1336386,6,4,19.0,33,7
1337093,5,7,20.0,33,7
1337681,2,3,550.0,33,7
1338318,8,5,665.0,33,0
1338423,6,3,57.0,33,7
1341727,6,3,90.0,33,7
1343050,6,3,39.0,33,0
1343302,6,9,41.0,26,0
1347201,2,9,1.977,33,7
1348510,12,9,302.0,33,7
1348762,2,0,66.0,33,7
1349364,6,1,34.0,33,0
1356735,13,9,8.7,33,7
1358212,6,0,18.0,29,4
1360879,6,3,738.0,33,7
1362048,5,3,32.0,33,7
1362174,0,8,4.0,33,7
1366353,6,9,158.0,33,7
1366521,8,7,84.0,33,0
1368341,6,5,57.0,33,0
1371246,6,3,232.0,33,0
1371274,2,9,1.202,33,0
1372940,6,5,124.0,33,7
1372982,2,4,20.0,32,7
1373129,6,3,216.0,33,0
1375530,2,0,80.0,33,7
1377574,11,4,22.0,33,7
1378764,11,8,12.0,33,7
1381683,2,1,120.0,33,7
1383489,2,9,76.0,32,0
1384539,9,5,185.0,32,7
1386926,6,5,183.0,32,7
1390006,6,9,527.0,32,0
1393261,11,8,2.0,32,6
1393289,0,4,30.0,32,7
1393954,13,9,1.297,32,0
1394423,6,5,330.0,32,0
1396229,11,8,7.0,32,3
1398091,11,4,4.0,22,0
1398553,7,9,2.688,32,0
1399113,2,7,71.0,33,2
1402235,6,8,2.0,32,7
1402914,11,4,1.0,32,7
1403516,5,9,162.0,32,7
1403796,6,5,24.0,32,7
1405063,11,8,1.0,32,4
1405098,6,3,57.0,32,7
1406743,7,0,93.0,32,0
1406918,1,5,298.0,32,7
1407632,5,9,2.0,31,7
1407667,2,3,67.0,32,7
1408346,6,0,6.0,52,7
1408647,5,3,355.0,32,7
1408801,11,8,1.0,32,2
1410628,6,1,40.0,32,0
1410705,6,9,186.0,32,2
1411629,2,5,383.0,32,7
1411944,12,9,4.925,32,7
1414632,9,1,101.0,32,0
1416522,15,3,75.0,32,0
1418979,6,5,99.0,32,0
1419812,13,9,1.0,32,0
1419959,2,9,299.0,32,0
1420722,11,8,4.0,32,7
1421954,2,0,100.0,32,7
1423102,16,3,182.0,32,7
1423116,6,3,43.0,32,7
1423305,11,3,28.0,31,0
1424019,5,1,18.0,32,2
1424775,11,2,10.0,32,7
1424936,2,6,21.0,32,7
1426469,5,3,234.0,32,0
1430403,13,6,26.0,32,0
1431285,0,5,401.0,32,0
1431404,6,1,23.0,21,0
1431859,6,0,15.0,32,7
1433105,0,8,4.0,32,0
1433217,6,9,136.0,32,0
